facility_code,service_category,service_group,service_detail
110860-4,general_services,General Clinical Services,OPD - Outpatient Services
110860-4,general_services,General Clinical Services,Minor Surgical Interventions
110860-4,general_services,General Clinical Services,IMCI - Integrated Management of
110860-4,general_services,General Clinical Services,NCD - Other Non-Communicable Disease
110860-4,general_services,General Clinical Services,Nutritional Counseling
110860-4,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
110860-4,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110860-4,therapeutics,Therapeutics,Dispensing Room
110860-4,therapeutics,Therapeutics,Pharmacy
110860-4,emergency,Emergency Preparedness,Basic Emergency Preparedness
110860-4,lab_serology,Laboratory Service-Serology,Helicobacter pylori
110860-4,lab_parasitology,Laboratory Service-Parasitology,Stool Analysis
110860-4,lab_parasitology,Laboratory Service-Parasitology,Urine Analysis
110862-0,general_services,General Clinical Services,OPD - Outpatient Services
110862-0,general_services,General Clinical Services,IMCI - Integrated Management of
110862-0,general_services,General Clinical Services,Nutritional Counseling
110862-0,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
110862-0,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110862-0,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
110862-0,therapeutics,Therapeutics,Pharmacy
110862-0,therapeutics,Therapeutics,Dispensing Room
110862-0,diagnostic_services,Diagnostic Services,Laboratory
110863-8,general_services,General Clinical Services,OPD - Outpatient Services
110863-8,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110863-8,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110863-8,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110863-8,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110863-8,therapeutics,Therapeutics,Dispensing Room
110863-8,therapeutics,Therapeutics,Pharmacy
110863-8,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
110863-8,support_services,Support Services,Incinerator
110863-8,support_services,Support Services,Office for In-Charge Officer
110863-8,support_services,Support Services,Placenta Pit
110863-8,support_services,Support Services,Store room
110863-8,support_services,Support Services,Toilets for female patients
110863-8,support_services,Support Services,Toilets for female staff
110863-8,support_services,Support Services,Toilets for Male Patients
110863-8,support_services,Support Services,Toilets for Male Staff
110863-8,lab_serology,Laboratory Service-Serology,HIV Rapid Test
110863-8,lab_parasitology,Laboratory Service-Parasitology,Stool Analysis
110863-8,lab_parasitology,Laboratory Service-Parasitology,Urine Analysis
110863-8,lab_parasitology,Laboratory Service-Parasitology,Urine sedimentation
110863-8,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,UPT
110864-6,general_services,General Clinical Services,OPD - Outpatient Services
110864-6,general_services,General Clinical Services,IMCI - Integrated Management of
110864-6,general_services,General Clinical Services,Nutritional Counseling
110864-6,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110864-6,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110864-6,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110864-6,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110864-6,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
110864-6,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110864-6,therapeutics,Therapeutics,Dispensing Room
110864-6,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
110864-6,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
110864-6,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-ADD - With Addition Vaccine
110865-3,general_services,General Clinical Services,OPD - Outpatient Services
110865-3,general_services,General Clinical Services,IMCI - Integrated Management of
110865-3,general_services,General Clinical Services,Diabetes Care and Treatment
110865-3,general_services,General Clinical Services,Nutritional Counseling
110865-3,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
110865-3,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110865-3,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110865-3,malaria_diagnosis,Malaria Diagnosis and Treatment,Treatment of Complicated Malaria
110865-3,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110865-3,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
110865-3,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110865-3,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
110865-3,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110865-3,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
110865-3,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
110865-3,therapeutics,Therapeutics,Dispensing Room
110865-3,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
110865-3,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
110866-1,general_services,General Clinical Services,OPD - Outpatient Services
110866-1,general_services,General Clinical Services,IMCI - Integrated Management of
110866-1,general_services,General Clinical Services,Diabetes Care and Treatment
110866-1,general_services,General Clinical Services,Nutritional Counseling
110866-1,general_services,General Clinical Services,Minor Surgical Interventions
110866-1,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
110866-1,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110866-1,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110866-1,malaria_diagnosis,Malaria Diagnosis and Treatment,Treatment of Complicated Malaria
110866-1,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110866-1,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110866-1,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
110866-1,therapeutics,Therapeutics,Dispensing Room
110866-1,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
110866-1,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
110866-1,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-ADD - With Addition Vaccine
110866-1,growth_nutrition,Growth Monitoring / Nutrition Surveillance,PORT - Port Immunization Services
110866-1,diagnostic_services,Diagnostic Services,Laboratory
110867-9,general_services,General Clinical Services,OPD - Outpatient Services
110867-9,general_services,General Clinical Services,Nutritional Counseling
110867-9,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110867-9,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110867-9,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
110867-9,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110867-9,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
110867-9,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110867-9,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
110867-9,hiv_caretreatment,HIV/AIDS Care and Treatment,Ped ART - Pediatric ART Only
110867-9,hiv_caretreatment,HIV/AIDS Care and Treatment,HBC - Home and Community Based Care
110867-9,therapeutics,Therapeutics,Dispensing Room
110867-9,health_promotion,Health Promotion and Disease Prevention,Community Mobilization
110867-9,health_promotion,Health Promotion and Disease Prevention,School Health Intervention
110867-9,emergency,Emergency Preparedness,Basic Emergency Preparedness
110868-7,general_services,General Clinical Services,OPD - Outpatient Services
110868-7,general_services,General Clinical Services,IMCI - Integrated Management of
110868-7,general_services,General Clinical Services,Diabetes Care and Treatment
110868-7,general_services,General Clinical Services,Nutritional Counseling
110868-7,general_services,General Clinical Services,Minor Surgical Interventions
110868-7,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
110868-7,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110868-7,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110868-7,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110868-7,therapeutics,Therapeutics,Dispensing Room
110868-7,health_promotion,Health Promotion and Disease Prevention,Community Mobilization
110868-7,diagnostic_services,Diagnostic Services,Laboratory
110868-7,emergency,Emergency Preparedness,Basic Emergency Preparedness
110870-3,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
110870-3,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
110870-3,emergency,Emergency Preparedness,Basic Emergency Preparedness
110871-1,general_services,General Clinical Services,IMCI - Integrated Management of
110871-1,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110871-1,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110871-1,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110871-1,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
110871-1,therapeutics,Therapeutics,Pharmacy
110871-1,therapeutics,Therapeutics,Dispensing Room
110871-1,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
110871-1,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
110873-7,general_services,General Clinical Services,OPD - Outpatient Services
110873-7,general_services,General Clinical Services,Minor Surgical Interventions
110873-7,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
110873-7,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110873-7,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110873-7,therapeutics,Therapeutics,Dispensing Room
110873-7,diagnostic_services,Diagnostic Services,Laboratory
110873-7,ent_services,ENT Services,ENT Services
110875-2,general_services,General Clinical Services,OPD - Outpatient Services
110875-2,general_services,General Clinical Services,IMCI - Integrated Management of
110875-2,general_services,General Clinical Services,Minor Surgical Interventions
110875-2,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110875-2,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110875-2,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
110875-2,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110875-2,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
110875-2,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110875-2,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
110875-2,therapeutics,Therapeutics,Dispensing Room
110875-2,health_promotion,Health Promotion and Disease Prevention,Epidemiological Surveillance and Response
110875-2,health_promotion,Health Promotion and Disease Prevention,Community Mobilization
110875-2,health_promotion,Health Promotion and Disease Prevention,School Health Intervention
110875-2,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
110875-2,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
110875-2,emergency,Emergency Preparedness,Basic Emergency Preparedness
110876-0,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
110876-0,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110876-0,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
110876-0,hiv_prevention,HIV/AIDS Prevention,PREP – Pre Exposure Prophylaxis
110876-0,hiv_prevention,HIV/AIDS Prevention,VMMC - Voluntary Medical Male
110876-0,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-ADD - With Addition Vaccine
110876-0,emergency,Emergency Preparedness,Basic Emergency Preparedness
110876-0,emergency,Emergency Preparedness,Emergency Care and Trauma
110877-8,general_services,General Clinical Services,IMCI - Integrated Management of
110877-8,general_services,General Clinical Services,OPD - Outpatient Services
110877-8,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110877-8,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110878-6,general_services,General Clinical Services,OPD - Outpatient Services
110878-6,general_services,General Clinical Services,IMCI - Integrated Management of
110878-6,general_services,General Clinical Services,Nutritional Counseling
110878-6,general_services,General Clinical Services,Minor Surgical Interventions
110878-6,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110878-6,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110878-6,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110878-6,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
110878-6,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110878-6,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110878-6,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
110878-6,hiv_prevention,HIV/AIDS Prevention,VMMC - Voluntary Medical Male
110878-6,therapeutics,Therapeutics,Dispensing Room
110878-6,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
110878-6,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
110879-4,general_services,General Clinical Services,OPD - Outpatient Services
110879-4,general_services,General Clinical Services,IMCI - Integrated Management of
110879-4,general_services,General Clinical Services,Minor Surgical Interventions
110879-4,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110879-4,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110879-4,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110879-4,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
110879-4,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110879-4,therapeutics,Therapeutics,Dispensing Room
110879-4,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
110879-4,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
110880-2,general_services,General Clinical Services,OPD - Outpatient Services
110880-2,general_services,General Clinical Services,IMCI - Integrated Management of
110880-2,general_services,General Clinical Services,Minor Surgical Interventions
110880-2,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110880-2,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110880-2,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
