facility_code,service_category,service_group,service_detail
LL040011,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
LL040011,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
LL040011,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
LL040011,Community Health,Community Health,Growth monitoring
LL040011,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
LL040011,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
LL040011,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Iron Suppliment
LL040011,Clinical Services,Clinical Services,Running water
LL040011,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
LL040011,Clinical Services,Clinical Services,Hand sanitiser
LL040011,Clinical Services,Clinical Services,Disposable gloves
LL040011,Clinical Services,Clinical Services,Bin
LL040011,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
LL040011,Clinical Services,Clinical Services,Disinfectant
LL040011,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
LL040011,Clinical Services,Clinical Services,Auto disposable syringes
LL040011,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in VCT
LL040011,Clinical Services,Clinical Services,ART providers
LL040011,Clinical Services,Clinical Services,ART Pescriptions
LL040011,Clinical Services,Clinical Services,Treatment for Opportunistic infections
LL040011,Clinical Services,Clinical Services,IV Treatment
LL040011,Clinical Services,Clinical Services,Paediatric-HIV servies
LL040011,Clinical Services,Clinical Services,TB Treatment
LL040011,Clinical Services,Clinical Services,PrepP-Pre exposure prophylaxis
LL040011,Clinical Services,Clinical Services,Family planning for HIV clients
LL040011,Clinical Services,Clinical Services,Condoms
LL040011,Clinical Services,Clinical Services,HIV-AIDS national guidelines
LL040011,Clinical Services,Clinical Services,Smear microscopy
LL040011,Diagnostics,Diagnostics,X-Ray
LL040011,Clinical Services,Clinical Services,TB Guideliness
LL040011,Clinical Services,Clinical Services,Staff trained in TB Management
LL040011,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
LL040011,Clinical Services,Clinical Services,Slide Microscopy
LL040011,Diagnostics,Diagnostics,Rapid Syphillis
LL040011,Diagnostics,Diagnostics,Rapid HIV Testing
LL040011,Diagnostics,Diagnostics,Urine protein dip stick test
LL040011,Diagnostics,Diagnostics,Urine glucose test
LL040011,Diagnostics,Diagnostics,Urine keton test
LL040011,Diagnostics,Diagnostics,DBS
LL040011,Diagnostics,Diagnostics,Malaria rapid test
LL040011,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
LL040011,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone oral Contraceptive
LL040011,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable Contraceptive
LL040011,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
LL040011,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
LL040011,Maternal & Reproductive Health,Maternal & Reproductive Health,Intrauterine Device (IUCD)
LL040011,Maternal & Reproductive Health,Maternal & Reproductive Health,Implants
LL040011,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraceptives
LL040011,Maternal & Reproductive Health,Maternal & Reproductive Health,Male Sterilisation
LL040011,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
ZA230014,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
ZA230014,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone only injectable
ZA230014,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
ZA230014,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
ZA230014,Maternal & Reproductive Health,Maternal & Reproductive Health,Implant
ZA230014,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
ZA230014,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Counselling for Pregnant women
ZA230014,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Testing
ZA230014,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
ZA230014,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
ZA230014,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
ZA230014,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
ZA230014,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
ZA230014,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Iron Suppliment
ZA230014,Clinical Services,Clinical Services,Running water
ZA230014,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
ZA230014,Clinical Services,Clinical Services,Hand sanitiser
ZA230014,Clinical Services,Clinical Services,Disposable gloves
ZA230014,Clinical Services,Clinical Services,Bin
ZA230014,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
ZA230014,Clinical Services,Clinical Services,Disinfectant
ZA230014,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
ZA230014,Clinical Services,Clinical Services,Malaria diagnosis through symptoms
ZA230014,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
ZA230014,Clinical Services,Clinical Services,Slide Microscopy
ZA230014,Diagnostics,Diagnostics,Rapid Syphillis
ZA230014,Diagnostics,Diagnostics,Rapid HIV Testing
ZA230014,Diagnostics,Diagnostics,Urine protein dip stick test
ZA230014,Diagnostics,Diagnostics,Urine glucose test
ZA230014,Diagnostics,Diagnostics,Urine keton test
ZA230014,Diagnostics,Diagnostics,Malaria rapid test
ZA230014,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
ZA230014,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable Contraceptive
ZA230014,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
ZA230014,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
ZA230014,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraceptives
ZA230014,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
ZA230014,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
ZA230014,Clinical Services,Clinical Services,Malaria facility offer diagnosis and malaria treatment
ZA230014,Clinical Services,Clinical Services,Out patient services (OPD)
ZA230014,Clinical Services,Clinical Services,Rapid Diagnostic Test (MRDT)
ZA230014,Clinical Services,Clinical Services,Malaria Diagnosis and Treatment
ZA230014,Clinical Services,Clinical Services,RDTs for under-5
ZA230014,Clinical Services,Clinical Services,ORS
ZA230014,Clinical Services,Clinical Services,Diarrhoea diseases
ZA230014,Clinical Services,Clinical Services,MCI-Integrated Mangement of child illiness
ZA230014,Clinical Services,Clinical Services,ZINC
ZA230014,Clinical Services,Clinical Services,Rapid Diagnostic Test (MRDT)
ZA230014,Clinical Services,Clinical Services,Malaria Diagnosis and Treatment
ZA230014,Clinical Services,Clinical Services,Adult more than 36 kg
ZA230014,Clinical Services,Clinical Services,First Line Uncomplicated Treatment
ZA230014,Nutrition,Nutrition,Vitamin A supplementation in pregnat women
ZA230014,Nutrition,Nutrition,Deworming
ZA230014,Diagnostics,Diagnostics,X-ray
ZA230014,Diagnostics,Diagnostics,Radiology
ZA230014,Diagnostics,Diagnostics,Urine protein dip stick test
ZA230014,Maternal & Reproductive Health,Maternal & Reproductive Health,Male Sterilisation
ZA230014,Maternal & Reproductive Health,Maternal & Reproductive Health,Family planning
ZA230014,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable
ZA230014,Clinical Services,Clinical Services,Adult more than 36 kg
ZA230014,Clinical Services,Clinical Services,Children less than 15 kg
ZA230014,Clinical Services,Clinical Services,Children more than 15 kg
ZA230014,Clinical Services,Clinical Services,ORS
ZA230014,Clinical Services,Clinical Services,Diarrhoea diseases
ZA230014,Clinical Services,Clinical Services,MCI-Integrated Mangement of child illiness
ZA230014,Clinical Services,Clinical Services,ZINC
ZA230014,Clinical Services,Clinical Services,Cervical cancer Diagnosis
ZA230014,Clinical Services,Clinical Services,Non-Communicable Diseases
ZA230014,Clinical Services,Clinical Services,Condoms
ZA230014,Clinical Services,Clinical Services,HIV and AIDS Treatment
ZA230014,Clinical Services,Clinical Services,STI services
ZA230014,Clinical Services,Clinical Services,Sexully Transmitted infection
ZA230014,Clinical Services,Clinical Services,STI diagnosis and management
ZA230014,Clinical Services,Clinical Services,ST Treatment
ZA230014,Clinical Services,Clinical Services,National STI guidelines
ZA230014,Clinical Services,Clinical Services,Staff trained in STI diagnosis and management
ZA230014,Clinical Services,Clinical Services,Staff trained in STI last 2 years
ZA230014,Laboratory,Laboratory,Medical devices
ZA230014,Community Health,Community Health,Health education
ZA230014,Pharmacy,Pharmacy,Dispensing room
ZA230014,Diagnostics,Diagnostics,MRDT available
ZA230014,Diagnostics,Diagnostics,Malaria rapid test
ZA230014,Diagnostics,Diagnostics,Syphillis rpid test
ZA230015,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
ZA230015,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
ZA230015,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
ZA230015,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
ZA230015,Maternal & Reproductive Health,Maternal & Reproductive Health,Implant
ZA230015,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
ZA230015,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
ZA230015,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
ZA230015,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
ZA230015,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
ZA230015,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Iron Suppliment
ZA230015,Clinical Services,Clinical Services,Running water
ZA230015,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
ZA230015,Clinical Services,Clinical Services,Disposable gloves
ZA230015,Clinical Services,Clinical Services,Bin
ZA230015,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
ZA230015,Clinical Services,Clinical Services,Disinfectant
ZA230015,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
ZA230015,Clinical Services,Clinical Services,Auto disposable syringes
ZA230015,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in VCT
ZA230015,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in HIV-AIDS prevention
ZA230015,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
ZA230015,Clinical Services,Clinical Services,Slide Microscopy
ZA230015,Diagnostics,Diagnostics,Rapid HIV Testing
ZA230015,Diagnostics,Diagnostics,Malaria rapid test
ZA230015,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
ZA230015,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone oral Contraceptive
ZA230015,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
ZA230015,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
ZA230015,Maternal & Reproductive Health,Maternal & Reproductive Health,Implants
ZA230015,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
ZA230015,Clinical Services,Clinical Services,Malaria diagnosis
ZA230015,Clinical Services,Clinical Services,Malaria facility offer diagnosis and malaria treatment
ZA230015,Clinical Services,Clinical Services,Malaria diagnosis through symptoms
ZA230015,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
ZA230015,Clinical Services,Clinical Services,Out patient services (OPD)
ZA230015,Clinical Services,Clinical Services,"Children, Injectable Artesunate"
ZA230015,Clinical Services,Clinical Services,Treatment of Complicated Malaria
ZA230015,Clinical Services,Clinical Services,Malaria Diagnosis and Treatment
ZA230015,Clinical Services,Clinical Services,"Adult, Injectable Artesunate"
ZA230015,Clinical Services,Clinical Services,Rapid Diagnostic Test (MRDT)
ZA230015,Clinical Services,Clinical Services,RDTs for under-5
ZA230015,Clinical Services,Clinical Services,Adult less than 36 kg
ZA230015,Clinical Services,Clinical Services,First Line Uncomplicated Treatment
ZA230015,Clinical Services,Clinical Services,Adult more than 36 kg
ZA230015,Clinical Services,Clinical Services,Children less than 15 kg
ZA230015,Clinical Services,Clinical Services,Children more than 15 kg
ZA230015,Clinical Services,Clinical Services,ORS
ZA230015,Clinical Services,Clinical Services,Diarrhoea diseases
ZA230015,Clinical Services,Clinical Services,MCI-Integrated Mangement of child illiness
ZA230015,Clinical Services,Clinical Services,ZINC
ZA230015,Community Health,Community Health,Health education
ZA230015,Nutrition,Nutrition,Vitamin A supplementation in pregnat women
ZA230015,Nutrition,Nutrition,Deworming
ZA230015,Clinical Services,Clinical Services,Malaria diagnosis
ZA230015,Clinical Services,Clinical Services,Malaria facility offer diagnosis and malaria treatment
ZA230015,Clinical Services,Clinical Services,Malaria diagnosis through symptoms
ZA230015,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
ZA230015,Clinical Services,Clinical Services,ORS
ZA230015,Clinical Services,Clinical Services,Diarrhoea diseases
ZA230015,Clinical Services,Clinical Services,MCI-Integrated Mangement of child illiness
ZA230015,Clinical Services,Clinical Services,ZINC
ZA230015,Clinical Services,Clinical Services,STI services
ZA230015,Clinical Services,Clinical Services,Sexully Transmitted infection
ZA230015,Clinical Services,Clinical Services,STI diagnosis and management
ZA230015,Clinical Services,Clinical Services,Staff trained in STI diagnosis and management
LL040016,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
LL040016,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
LL040016,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
LL040016,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
