facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status,service_category,service_group,service_detail
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Clinical Services,Clinical Services,Paediatric-HIV servies
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Clinical Services,Clinical Services,Family planning for HIV clients
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Clinical Services,Clinical Services,Condoms
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Clinical Services,Clinical Services,HIV-AIDS national guidelines
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Clinical Services,Clinical Services,Smear microscopy
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Clinical Services,Clinical Services,TB Guideliness
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Clinical Services,Clinical Services,National guidelines for TB- MDR
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Clinical Services,Clinical Services,MDR TB guidelines
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Clinical Services,Clinical Services,TB infection control guidelines
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Clinical Services,Clinical Services,Staff trained in TB Management
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Clinical Services,Clinical Services,Staff trained in HIV-TB coinfection
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Clinical Services,Clinical Services,Staff trained in MDR TB
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Clinical Services,Clinical Services,Staff trained in TB Infection control
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Clinical Services,Clinical Services,Slide Microscopy
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Diagnostics,Diagnostics,Rapid Syphillis
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Diagnostics,Diagnostics,Rapid HIV Testing
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Diagnostics,Diagnostics,Urine protein dip stick test
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Diagnostics,Diagnostics,Urine glucose test
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Diagnostics,Diagnostics,Urine keton test
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Diagnostics,Diagnostics,DBS
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Diagnostics,Diagnostics,Malaria rapid test
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone oral Contraceptive
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable Contraceptive
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Implants
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraceptives
Mndinda,NT080974,Health Centre,Government,-13.2474,34.05675,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,BCG vaccine diluent
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Pneumococcol vaccine
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,DPT Vaccine
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Measles vaccine
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Management of malnutrition
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,Community Health,Community Health,Growth monitoring
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,Diagnostics,Diagnostics,Malaria rapid test
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
Ngwangwa,LL040975,Health Post,Government,-13.842277,33.684124,Centrals West Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone only injectable
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Implant
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Iron Supplimentation
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Fansidar for malaria prevention (IPT)
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Tetanus Toxoid
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Management of High Blood Pressure in Pregnant women
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ANC guidelines
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,IPT guidelines
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in ANC last 2 years
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in IPT last 2 years
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Counselling for Pregnant women
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Testing
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV Prophylaxis
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ART for Pregnant women
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV prohpylaxis  for newborn
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Breastfeeding/feeding options Counselling
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Nutrition Counselling
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Family planning  counselling to HIV positve pregnant women
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,PMTCT guideines
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in PMTCT last 2 years
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in infant and young child feeding last 2 years
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Infant and young child feeding last 2 years
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Antibiotics
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Parentel oxytocin
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Assisted vaginal
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Neonatal Rescucitation
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Successiful Deliveries
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Referrals
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Guidelines
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetrics Job aid in maternal and neonatal care
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Job aid
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,New born rescucitation
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Metronidazole
Mnyanja,KU070976,Health Centre,Government,-12.722316,33.485857,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Cefixime
