addo_uid,addo_name,business_type,accreditation_source,po_box,region,region_raw_clean,district,ward,village_street,phone,training_center,latitude,longitude,altitude,gps_source,gps_accuracy,has_coords,gid_region,gid_district,gid_ward
TZ-ADDO-02687,Ngallani DLDM,Retail A,Pharmacy Council,159,Mbeya,Mbeya,Rungwe,Bulyaga,Masoko Road,,Chimala-mbeya Nursing,-9.2577682994,33.6440016143,1522.3,tablet,5.0,True,36957248B75876472342648,72390352B86695961679763,66589294B779069354621
TZ-ADDO-02688,CHEZALINE DLDM,Retail A,Pharmacy Council,,Iringa,IRINGA,Iringa Dc,Mseke,Tanangozi,,IRINGA MUNICIPAL,-7.9456620026,35.5660186814,1623.0174010054,tablet,6.0,True,36957248B77241623821364,,
TZ-ADDO-02689,JARIBU DLDM,Retail A,Pharmacy Council,1017,Iringa,IRINGA,Iringa Dc,Ifunda,Ifunda,,,-8.0455121889,35.4695955497,1734.9749535666,tablet,6.0,True,36957248B77241623821364,,
TZ-ADDO-02690,NEEMA YA MUNGU,Retail A,Pharmacy Council,,Iringa,IRINGA,Iringa,Mgama,Ihemi,,MBOZI DISTRICT,-8.0161752765,35.4938065008,1795.8177457635,tablet,4.0,True,36957248B77241623821364,,
TZ-ADDO-02691,YERUSALEMU,Retail A,TFDA,16 IFUNDA,Iringa,IRINGA,Iringa Dc,Ifunda,Ifunda,,IRINGA MUNICIPAL,-8.0481951773,35.4679380819,1741.7441980789,tablet,4.0,True,36957248B77241623821364,,
TZ-ADDO-02692,FARAJA MEDICS,Retail A,,16 IFUNDA,Iringa,IRINGA,Iringa Dc,Ifunda,Ifunda,,,-8.0473891539,35.4687595819,1734.9751398137,tablet,4.0,True,36957248B77241623821364,,
TZ-ADDO-02693,Sinyangwe dldm,Retail A,TFDA,,Rukwa,Rukwa,Sumbawanga Dc,Malangali,Katindi,,Sumbawanga dc,-7.9630123638,31.6004867479,1776.7,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-02694,Upendo dldm,Retail A,,,Rukwa,Rukwa,Sumbawanga Dc,Mazwi,Shibibi,,Sumbawanga,-7.9589415668,31.6091874987,1799.3,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-02695,BIGAMBO,Retail A,TFDA,,Iringa,IRINGA,Iringa Dc,Isiman,Isman Luanga,,MUFINDI,-7.4681574485,35.8012041043,1270.1809442393,tablet,4.0,True,36957248B77241623821364,,
TZ-ADDO-02696,TUMAIN MEDICS,Retail A,TFDA,514,Iringa,IRINGA,Iringa Dc,Nyang'Oro,Nyang'Oro,,MANYONI,-7.424307118,35.7983677094,1216.4938538677,tablet,4.0,True,36957248B77241623821364,,
TZ-ADDO-02697,MIGOLI DLDM,Retail A,TFDA,260 IRINGA,Iringa,IRINGA,Iringa Dc,Migoli,Migoli,,IFAKARA,-7.1598333181,35.7682940588,688.4597052219,tablet,6.0,True,36957248B77241623821364,,
TZ-ADDO-02698,FEFIMA DLDM,Retail A,TFDA,733 KIWELE,Iringa,IRINGA,Iringa Dc,Kiwele,Mfyome,,IRINGA MUNICIPAL,-7.6271871585,35.6224509209,1344.6265002377,tablet,6.0,True,36957248B77241623821364,,
TZ-ADDO-02699,NZIHI DLDM,Retail A,Pharmacy Council,,Iringa,IRINGA,Iringa Dc,Nzihi,Nzihi,,IRINGA MUNICIPAL CONCIL,-7.7192741652,35.5294799151,1359.7407063313,tablet,6.0,True,36957248B77241623821364,,
TZ-ADDO-02700,Alpha Medics,Retail A,Pharmacy Council,,Dar es Salaam,Dar es salaam,Temeke,Vijibweni,Kisiwani/Mkwajuni,,Temeke,-6.86306375,39.32216302,-7.9000000954,tablet,5.0,True,36957248B2633782293100,72390352B94835751472469,66589294B15352552166320
TZ-ADDO-02701,LUVANDA MEDICS,Retail A,TFDA,,Iringa,IRINGA,Iringa Dc,Nzihi,Kidamali,,MASASI,-7.711249829,35.5096728346,1434.6182435317,tablet,4.0,True,36957248B77241623821364,,
TZ-ADDO-02702,Hemilton,Retail A,TFDA,,Morogoro,Morogoro,Morogoro Vijijini,Mtombozi,Mtombozi,,Veta mikumi,-7.106660836,37.7809776932,374.9743415235,tablet,4.0,True,36957248B51202481578817,,
TZ-ADDO-02703,Moshi,Retail A,TFDA,,Morogoro,Morogoro,Morogoro Vijijini,Lundi,Tambuu,,Morogoro MC,-7.1200642998,37.8027973403,363.6504684625,tablet,4.0,True,36957248B51202481578817,,
TZ-ADDO-02704,Agape,Retail A,,,Morogoro,Morogoro,Morogoro Vijijini,Mvuha,Mvuha,,,-7.1888200572,37.8534118969,98.8190522213,tablet,4.0,True,36957248B51202481578817,,
TZ-ADDO-02705,Mass,Retail A,TFDA,,Morogoro,Morogoro,Morogoro Vijiji Ni,Mvuha,Mvuha,,Veta mikumi,-7.197425594,37.8530795531,109.7792127501,tablet,4.0,True,36957248B51202481578817,,
TZ-ADDO-02706,Upendo,Retail A,,,Morogoro,Morogoro,Morogoro Vijijini,Mvuha,Mvuha,,,,,,,,False,36957248B51202481578817,,
TZ-ADDO-02707,Sinyangwe dldm,Retail A,,,Rukwa,Rukwa,Sumbawanga Dc,Izia,Bangwe,,Mbeya.mjini,-7.9506083205,31.6125055589,1808.6,tablet,5.0,True,36957248B68200678446738,,
TZ-ADDO-02708,Sabra,Retail A,,,Morogoro,Morogoro,Morogoro Vijijini,Mvuha,Mvuha,,Kilindi DC,-7.1994691707,37.8526978932,109.8250081686,tablet,4.0,True,36957248B51202481578817,,
TZ-ADDO-02709,Kilindo,Retail A,Pharmacy Council,Xxxx,,Dar,Temeke,Chalamba,Kwa Sam,,Bagamoyo,-6.80737528,39.21343665,38.4000015259,tablet,5.0,True,,,
TZ-ADDO-02710,Huruma,Retail A,,,Morogoro,Morogoro,Morogoro Vijijini,Bwakira,Duthumi,,Morogoro DC,,,,,,False,36957248B51202481578817,,
TZ-ADDO-02711,DULILA DLDM,Retail A,Pharmacy Council,IRINGA,Iringa,IRINGA,Iringa Dc,Idodi,Idodi,,IRINGA MUNICIPAL,-7.775231198,35.2038605537,936.2058092823,tablet,4.0,True,36957248B77241623821364,,
TZ-ADDO-02712,Yehova,Retail A,TFDA,,Morogoro,Morogoro,Morogoro Vijijini,Bwakira,Luthumi,,,,,,,,False,36957248B51202481578817,,
TZ-ADDO-02713,Eliza,Retail A,TFDA,,Morogoro,Morogoro,Morogoro Vijijini,Bwakira Chini,Bonye,,Veta Mikumi,,,,,,False,36957248B51202481578817,,
TZ-ADDO-02714,Makinda,Retail A,TFDA,,Morogoro,Morogoro,Morogoro Vijijini,Bwakira Chini,Bonye,,Veta Mikumi,,,,,,False,36957248B51202481578817,,
TZ-ADDO-02715,Neda,Retail A,,,Morogoro,Morogoro,Morogoro Vijijini,Bwakira Chini,Dakawa,,,,,,,,False,36957248B51202481578817,,
TZ-ADDO-02716,Yehova,Retail A,TFDA,,Morogoro,Morogoro,Morogoro Dc,Kisaki,Kisaki,,Morogoro DC,,,,,,False,36957248B51202481578817,,
TZ-ADDO-02717,Kiwele,Retail A,TFDA,1880,Morogoro,Morogoro,Morogoro Vjijijini,Kisaki,Kisaki Station,,Veta Mikumi,,,,,,False,36957248B51202481578817,,
TZ-ADDO-02718,Posian sembeta,Retail A,TFDA,,Morogoro,Morogoro,Morogoro Vijijini,Mtombozi,Mtombozi,,,,,,,,False,36957248B51202481578817,,
TZ-ADDO-02719,Asimwe,Retail A,,,Morogoro,Morogoro,Morogoro Vijijini,Kisemi,Kangazi,,Morogoro PHN,,,,,,False,36957248B51202481578817,,
TZ-ADDO-02720,Mnyoni family,Retail A,TFDA,,Morogoro,Morogoro,Morogoro Vijijini,Kisemu,Mtamba,,Veta Mikumi,,,,,,False,36957248B51202481578817,,
TZ-ADDO-02721,Eliza,Retail A,TFDA,,Morogoro,Morogoro,Morogoro Vijijini,Kisemu,Mtamba,,Veta Mikumi,,,,,,False,36957248B51202481578817,,
TZ-ADDO-02722,Mung'ong'o family,Retail A,TFDA,,Morogoro,Morogoro,Morogoro Vijijini,Kisemu,Mtamba,,Morogoro MC,,,,,,False,36957248B51202481578817,,
TZ-ADDO-02723,Mboka,Retail A,Pharmacy Council,983,Njombe,Njombe,Njombe,Mtwango,Lunguya,,Makambako,-9.0358355362,34.8138215113,1819.2,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02724,Wende mama happy,Retail A,TFDA,370,,Makambako TC,Njombe Dc,Mtwango,Lunguya Sokoni,,Makambako,-9.0377590153,34.8105093185,1806.2,tablet,10.0,True,,,
TZ-ADDO-02725,Fraima,Retail A,TFDA,127,Njombe,Njombe,Njombe,Mtwango,Lunguya,,Mbozi,-9.0378689021,34.8121597152,1758.9,tablet,10.0,True,36957248B16645806994912,,
TZ-ADDO-02726,Atu,Retail A,,12,Njombe,Njombe,Njombe Dc,Ikuna,Nyombo,,Njombe district council,-9.204961136,34.9173564557,1795.0,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02727,Upendo,Retail A,TFDA,,Mbeya,Mbeya,Lujewa,Mtwango,Lunguya Madukani,,,-9.0375816962,34.8130167648,1793.5,tablet,10.0,True,36957248B75876472342648,,
TZ-ADDO-02728,Mtanga,Retail A,TFDA,430,,Itunduma,Njombe,Mtwango,Ibumilayinga,,,-9.0828069672,34.8090683855,1826.3,tablet,10.0,True,,,
TZ-ADDO-02729,Ebenezer,Retail A,Pharmacy Council,430,,Itunduma,Njombe,Mtwango,Ibumilainga,,Makambako Lutheran Centre,-9.0803498542,34.8092700541,1799.5,tablet,10.0,True,,,
TZ-ADDO-02730,Grace,Retail A,Pharmacy Council,430,,Itunduma,Njombe,Mtwango,Ibumilayinga,,Makambako,-9.0854453808,34.8090875801,1829.1,tablet,10.0,True,,,
TZ-ADDO-02731,Wende,Retail A,Pharmacy Council,430,,Itunduma,Njombe,Mtwango,Ibumilayinga,,Mbozi,-9.0890097432,34.8086987436,1842.3,tablet,5.0,True,,,
TZ-ADDO-02732,Lwoga,Retail A,Pharmacy Council,47,Njombe,Njombe,Njombe,Mtwango,Itunduma,,Njombe,-9.0924151847,34.8087704927,1843.3,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02733,Muhokole,Retail A,Pharmacy Council,12,Njombe,Njombe DC,Njombe,Ikuna,Mapinduzi,,,-9.203435923,34.9236632511,1825.9,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02734,Upendo,Retail A,Pharmacy Council,68,Njombe,Njombe,Njombe,Ikuna,Nyombo,,,-9.2026821384,34.9259520974,1810.1,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02735,Komba,Retail Wholesale,Pharmacy Council,,Njombe,Njombe DC,Njombe,Kidegembye,Kidegembye,,,-9.2703848658,35.0135136489,1775.6,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02736,Jeris,Retail A,Pharmacy Council,23,Njombe,Njombe,Njombe Dc,Kidegembye,Madete,,Makambako,-9.2705040984,35.0166422781,1782.1,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02737,Nero,Retail A,Pharmacy Council,,Mbeya,Mbeya,Njombe,,Matembwe,,Kibena,-9.2584199086,35.1453955192,1601.5,tablet,5.0,True,36957248B75876472342648,,
TZ-ADDO-02738,Edo,Retail A,Pharmacy Council,56,Njombe,Njombe,Njombe Dc,Matembwe,Majengo,,Mbozi,-9.2582565453,35.1504474599,1580.1,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02739,Kelna,Retail A,Pharmacy Council,81,Njombe,Njombe,Njombe Dc,Matembwe,Wanginyi,,Njombe,-9.2679609032,35.229970431,1626.2,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02740,Ndelage,Retail A,Pharmacy Council,586,Njombe,Njombe,Njombe Dc,Lupembe,Barazani,,Makambako Lutheran centre,-9.2644888256,35.2395894192,1615.4,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02741,Eddy,Retail A,Pharmacy Council,,Njombe,Njombe,Njombe Dc,Lupembe,Barazani,,Njombe District Council,-9.2649514647,35.2401733026,1632.5,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02742,Mfugale,Retail A,Pharmacy Council,23,Njombe,Njombe,Njombe Dc,Kidegembye,Kidegembye,,Makambako Lutheran centre,-9.2703233007,35.0148137659,1753.5,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02743,Amani,Retail A,,12,Njombe,Njombe,Njombe Dc,Ikuna,Nyombo,,Kibena chuo cha uuguzi,-9.2062704731,34.9023680203,1785.1,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02744,Huduma,Retail A,Pharmacy Council,54,Njombe,Njombe,Makambako,Ubena,Ubena,,Makambako,-8.8466315065,34.8264611699,1665.2,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02745,Tinadze,Retail A,TFDA,94,Njombe,Njombe,Makambako,Ubena,Ubena,,Makambako,-8.846275527,34.8267827835,1660.3,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02746,Afya,Retail A,TFDA,,Njombe,Njombe,Makambako,Ubena,Mwembetogwa,,Makambako,-8.8467070274,34.8256525677,1678.1,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02747,Promotion,Retail A,TFDA,1088,Njombe,Njombe,Makambako,Ubena,Ubena,,Makambako,-8.8462885609,34.8251189757,1676.5,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02748,Salama,Retail A,TFDA,309,Njombe,Njombe,Makambako,Ubena,Mwembetogwa,,Makambako,-8.8468887471,34.8260724172,1683.0,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02749,Huduma,Retail A,TFDA,54,Njombe,Njombe,Makambako,Ubena,Ubena,,Njombe district council,-8.8439738564,34.8243886605,1691.5,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02750,Mzeituni,Retail A,TFDA,924,,Jombe,Makambako,Ubena,Ubena,,Makambako,-8.8424552232,34.8248731345,1889.2,tablet,5.0,True,,,
TZ-ADDO-02751,Mzeituni,Retail A,TFDA,924,Njombe,Njombe,Makambako,Ubena,Ubena,,Makambako,-8.8431464368,34.8253515735,1686.2,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02752,Queen,Retail A,,,Njombe,Njombe,Makambako,Ubena,Ubena,,Makambako,-8.8428126276,34.8269256949,1665.0,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02753,Shauritanga,Retail A,Pharmacy Council,,Njombe,Njombe,Makambako,Ubena,Ubena,,Makambako Lutheran centre,-8.8418596052,34.8282818031,1683.7,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02754,Mizabibu,Retail A,,22,Njombe,Njombe,Makambako,Ubena,Mizani,,Njombe district council,-8.8409536891,34.8316977639,1672.1,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02755,Raboni,Retail A,TFDA,924,Njombe,Njombe,Makambako,Ubena,Maguvani,,Iringa municipal council,-8.8408471132,34.8341798969,1712.7,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02756,Grade,Retail A,TFDA,,Njombe,Njombe,Makambako,Ubena,Maguvani,,Makambako,-8.8407410402,34.8343223892,1658.9,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02757,Salila,Retail A,Pharmacy Council,,Njombe,Njombe,Makambako,Ubena,Matema,,Makambako Lutheran centre,-8.8426310755,34.8329514451,1669.3,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02758,Mpoma,Retail A,TFDA,326,Njombe,Njombe,Makambako,Ubena,Matema,,Makambako,-8.8429369731,34.8327447474,1681.4,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02759,Bumari's,Retail A,,1000,Njombe,Njombe,Makambako,Mji Mwema,Mji Mwema,,,-8.8513676589,34.8266153131,1680.5,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02760,Grasiana,Retail A,,,Njombe,Njombe,Makambako,Ubena,Mwembetogwa,,Njombe district council,-8.8476476865,34.8258859199,1649.1,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02761,Abi,Retail A,TFDA,,Njombe,Njombe,Makambako,Mwembetogwa,Makambako,,Iringa municipal council,-8.8485632418,34.8271448817,1636.7,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02762,Dr. Maemba,,,153,Njombe,Njombe,Makambako,Ubena,Ubena,,Njombe district council,-8.8459548773,34.8279685713,1658.9,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02763,Bether,Retail A,TFDA,1000,Njombe,Njombe,Makambako,Ubena,Makambako,,Makambako,-8.8455680525,34.8271164671,1661.4,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02764,Nyaumi,Retail A,TFDA,1883,Njombe,Njombe,Makambako,Ubena,Makambako,,Makambako Lutheran centre,-8.8447941514,34.8275897931,1651.3,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02765,Juddy,Retail A,TFDA,1146,Njombe,Njombe,Makambako,Ubena,Makambako,,Makambako Lutheran centre,-8.8444132358,34.8280032724,1652.5,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02766,Leap Duka la Dawa,Retail A,Pharmacy Council,,Dar es Salaam,Dar es salaam,Temeke,Mji Mwema,Kisota,,Temeke,-6.84703607,39.3391996,-34.0999984741,tablet,5.0,True,36957248B2633782293100,72390352B94835751472469,66589294B20855247378925
TZ-ADDO-02767,Rehema,Retail A,Pharmacy Council,1000,Njombe,Njombe,Njombe,Makambako,Mji Mwema,,,-8.8593861647,34.824829381,1686.9,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02768,Mlowe,Retail A,TFDA,,Njombe,Njombe,Njombe Dc,Makambako,Mji Mwema,,Iringa municipal council,-8.8568192068,34.825224001,1668.3,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02769,Luvuyo,Retail A,TFDA,,Njombe,Njombe,Njombe Dc,Makambako,Mji Mwema,,Makambako,-8.8614474004,34.8235741071,1676.8,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02770,Imerda,Retail A,,,Njombe,Njombe,Njombe Dc,Mji Mwema,Mji Mwema,,,-8.8624064578,34.8259422462,1677.0,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02771,Hosana,Retail A,Pharmacy Council,,Njombe,Njombe,Njombe Dc,Makambako,Mji Mwema A,,Njombe Lutheran centre,-8.8581701182,34.8276432697,1678.2,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02772,Sifuni,Retail A,TFDA,1005,Njombe,Njombe,Njombe Dc,Makambako,Mji Mwema,,Makambako,-8.8597613806,34.8262006603,1582.6,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02773,Sele,Retail A,,190,Njombe,Njombe,Njombe Dc,Makambako,Mji Mwema,,Makambako,-8.8604427455,34.8263779376,1638.0,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02774,Wino,Retail A,TFDA,1005,Njombe,Njombe,Njombe Dc,Makambako,Soko La Nyanya,,Njombe DC,-8.861719477,34.8259511311,1641.2,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02775,Upendo,Retail A,TFDA,1077,Njombe,Njombe,Njombe Dc,Makambako,Mji Mwema,,Njombe Lutheran centre,-8.8562263967,34.8250882979,1576.8,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02776,Junior DLDM,Retail A,Pharmacy Council,,Njombe,Njombe,Wanging'Ombe,Igima,Itombololo,,Njombe,-9.2201674511,34.7464605154,1891.130383223,tablet,4.0,True,36957248B16645806994912,72390352B33528420406675,66589294B1891837002213
TZ-ADDO-02777,Lucy,Retail A,TFDA,,Njombe,Njombe,Njombe Dc,Makambako,Stand Mpya,,Iringa municipal council,-8.8534170343,34.8252341431,1666.4,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02778,St. Catherine of siena,,,,Njombe,Njombe,Njombe Dc,Makambako,Mwembetogwa,,Njombe,-8.8473793818,34.8233547527,1724.7,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02779,TSAT DLDM,Retail A,Pharmacy Council,,Njombe,Njombe,Wanging'Ombe,Igima,Mlevela,,Njombe,-9.2063625826,34.7042578814,1950.2424294804,tablet,4.0,True,36957248B16645806994912,72390352B33528420406675,66589294B1891837002213
TZ-ADDO-02780,Huruma,Retail A,TFDA,,Njombe,Njombe,Njombe Dc,M/Togwa,M/Togwa,,Iringa municipal council,-8.8486579154,34.8232635576,1711.6,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02781,Mwanzaly,Retail A,TFDA,1141,Njombe,Njombe,Njombe Dc,Makambako,Mwembetogwa,,Makambako,-8.8494520588,34.8232457042,1668.8,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02782,Serafina,Retail A,TFDA,1125,Njombe,Njombe,Njombe Dc,Makambako,Mwembetogwa,,Iringa municipal council,-8.8462725934,34.8232109193,1659.8,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02783,Kyaka,Retail A,,,Njombe,Njombe,Njombe Dc,Mji Mwema,Mji Mwema,,,-8.852553363,34.8260905221,1650.3,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02784,Fute,Retail A,Pharmacy Council,,Njombe,Njombe,Njombe Dc,Makambako,Mji Mwema B,,Mbarali,-8.8548682351,34.8244119622,1656.2,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02785,A. Katoto,Retail A,TFDA,,Njombe,Njombe,Njombe Dc,Mji Mwema,Stand Mpya,,Makete district,-8.8536866382,34.823962776,1653.7,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02786,ABIE DLDM,Retail A,,,Njombe,Njombe,Wanging'Ombe,Ihanja,Ihanja,,,-9.0909417014,34.6588310836,1721.2981667749,tablet,4.0,True,36957248B16645806994912,72390352B33528420406675,
TZ-ADDO-02787,Amazon,Retail A,TFDA,1048,Njombe,Njombe,Njombe Dc,Mwembetogwa,Makambako,,Njombe Lutheran centre,-8.8429572573,34.8226873856,1666.3,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02788,Hanana DLDM,Retail A,,,Njombe,Njombe,Wanging'Ombe,Igwachanya,Igwachanya,,Mbozi,-9.0618390889,34.6422524861,1678.0683932755,tablet,4.0,True,36957248B16645806994912,72390352B33528420406675,66589294B39781713151788
TZ-ADDO-02789,Hanana DLDM,Retail A,,54,Njombe,Njombe,Wanging'Ombe,Igwachanya,Mayale,,Njombe,-9.0564145215,34.6471353827,1694.5808252126,tablet,4.0,True,36957248B16645806994912,72390352B33528420406675,66589294B39781713151788
TZ-ADDO-02790,Mavika DLDM,Retail A,,66,Njombe,Njombe,Wanging'Ombe,Igwachanya,Igwachanya Kati,,Njombe,-9.0616293873,34.6433327185,1690.4488212869,tablet,4.0,True,36957248B16645806994912,72390352B33528420406675,66589294B39781713151788
TZ-ADDO-02791,Mtweve DLDM,Retail A,,,Njombe,Njombe,Wanging'Ombe,Igwachanya,Igwachanya Kati,,,-9.0624869801,34.6432714812,1674.4040949009,tablet,4.0,True,36957248B16645806994912,72390352B33528420406675,66589294B39781713151788
TZ-ADDO-02792,Happy DLDM,Retail A,,,Njombe,Njombe,Wanging'Ombe,Igwachanya,Igwachanya Kati,,Njombe,-9.060335842,34.6415879305,1667.6862128323,tablet,4.0,True,36957248B16645806994912,72390352B33528420406675,66589294B39781713151788
TZ-ADDO-02793,Matheo DLDM,Retail A,,,Njombe,Njombe,Wanging'Ombe,Igwachanya,Palangawanu,,Njombe,-8.9783200284,34.5902671062,1521.708775608,tablet,4.0,True,36957248B16645806994912,72390352B33528420406675,66589294B39781713151788
TZ-ADDO-02794,Mgeni,Retail A,,130,Njombe,Njombe,Njombe Dc,Mwembetogwa,Mwembetogwa,,Iringa municipal council,-8.8444235874,34.8194289207,1667.5,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02795,FARAJA DLDM,Retail A,,,Iringa,IRINGA,Iringa Dc,Kising'A,Ilambilole,,KITETO,-7.5843137968,35.8662440592,1347.1318380406,tablet,4.0,True,36957248B77241623821364,,
TZ-ADDO-02796,Alpha,Retail A,TFDA,,Njombe,Njombe,Njombe Dc,Makambako,Kivavi,,Makambako,-8.8663637219,34.8180293106,1689.4,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02797,Sunrise0 shukuru,,,,,,,,,,,-8.8670056919,34.8202028219,1699.1,tablet,5.0,True,,,
TZ-ADDO-02798,Safina,,,,Njombe,Njombe,Njombe Dc,Mji Mwema A,Kivavi,,,-8.8799709454,34.8228406068,1713.4,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02799,Mama deo,,,,,,,,,,,-9.0069874143,34.8320477922,1801.8,tablet,5.0,True,,,
TZ-ADDO-02800,A. Msigwa,Retail A,TFDA,,Njombe,Njombe,Njombe Dc,Mtwango,Ilunda,,Makambako,-8.9914339967,34.8299720138,1734.8,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02801,A. Katoto,Retail A,TFDA,,Njombe,Njombe,Njombe Dc,Mtwango,Ilunda,,Makete,-8.9908176754,34.8290885612,1745.1,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02802,Sinika,Retail A,,,Njombe,Njombe,Njombe Dc,Utengule,Ikelu,,Makambako,-8.9802589081,34.8228729609,1783.2,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02803,ANNE MEDICS,Retail A,,,Iringa,IRINGA,Iringa Dc,Idodi,Idodi,,,-7.7800042143,35.1961260585,901.1306942064,tablet,6.0,True,36957248B77241623821364,,
TZ-ADDO-02804,Mbombonimo,,,,Njombe,Njombe,Njombe Dc,Utengule,Ikelu,,,-8.9803187549,34.823821038,1743.7,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02805,Mgimba,,,1046,Njombe,Njombe,Njombe Dc,Utengule,Kiumba,,Makambako,-8.9418744436,34.8169331253,1685.8,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02806,FEBRONIA DLDM,Retail A,Pharmacy Council,,Iringa,IRINGA,Iringa Dc,Idodi,Tungamalenga,,IRINGA MUNICIPAL,-7.8337078597,35.0949088016,934.4504486838,tablet,4.0,True,36957248B77241623821364,,
TZ-ADDO-02807,Nusra,Retail A,,344,Njombe,Njombe,Njombe Dc,Lyamkena,Ilangamoto,,Makambako,-8.8939139061,34.8324566614,1668.2,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02808,A.katoto,Retail A,,,Njombe,Njombe,Njombe Dc,Mji Mwema,Kivavi,,Makambako Lutheran centre,-8.8760344684,34.8205457255,1692.5,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02809,Klala,,,,Njombe,Njombe,Njombe Dc,Mji Mwema,Kivavi,,,-8.8751071366,34.8205680214,1688.4,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02810,Mt.benedicto,Retail A,,830,Njombe,Njombe,Njombe Dc,Mji Mwema,Kivavi,,Makambako Lutheran centre,-8.8743465208,34.8205828574,1696.4,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02811,Enock,Retail A,,,Njombe,Njombe,Njombe Dc,Mji Mwema,Magegele,,Njombe district council,-8.875332023,34.8276805691,1678.8,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02812,Afya,Retail A,,,Njombe,Njombe,Njombe Dc,Mji Mwema,Magegele,,,-8.8762524817,34.8292478174,1703.7,tablet,5.0,True,36957248B16645806994912,,
TZ-ADDO-02813,Mniko,Retail A,,1066,Njombe,Njombe,Njombe Dc,Mji Mwema,Magegele,,Njombe district,-8.8784591854,34.8296296969,1697.5,tablet,5.0,True,36957248B16645806994912,,
